Station Name,Latitude (deg) ,Longitude (deg) ,Elevation (ft) ,Year,Month,Day,Hour (CST) ,Avg Air Temp (Degrees F) ,Avg Air Temp Flag,Avg Air Temp at 9 m (Degrees F) ,Avg Air Temp at 9 m Flag,Date
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,800.0,26.652,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,900.0,26.985,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1000.0,26.879,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1100.0,27.351,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1200.0,28.038,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1300.0,28.672,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1400.0,29.325,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1500.0,29.928,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1600.0,30.051,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1700.0,29.923,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1800.0,29.529,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,1900.0,28.945,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,2000.0,28.605,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,2100.0,28.323,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,2200.0,28.233,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,2300.0,28.029,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,12.0,2400.0,28.062,,,,2021-11-12
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,100.0,27.977,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,200.0,27.775,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,300.0,27.487,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,400.0,27.187,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,500.0,26.879,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,600.0,26.479,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,700.0,26.386,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,800.0,27.03,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,900.0,27.486,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1000.0,27.723,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1100.0,27.405,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1200.0,26.47,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1300.0,25.887,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1400.0,25.925,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1500.0,26.1,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1600.0,26.55,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1700.0,27.412,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1800.0,27.293,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,1900.0,27.129,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,2000.0,27.268,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,2100.0,26.773,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,2200.0,25.617,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,2300.0,22.914,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,13.0,2400.0,23.014,,,,2021-11-13
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,100.0,22.458,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,200.0,22.667,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,300.0,22.008,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,400.0,22.809,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,500.0,22.478,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,600.0,22.96,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,700.0,22.285,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,800.0,22.406,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,900.0,22.764,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1000.0,23.266,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1100.0,23.839,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1200.0,23.837,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1300.0,23.884,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1400.0,23.617,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1500.0,23.671,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1600.0,23.679,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1700.0,23.673,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1800.0,23.655,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,1900.0,23.779,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,2000.0,23.779,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,2100.0,23.724,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,2200.0,23.641,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,2300.0,23.349,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,14.0,2400.0,23.574,,,,2021-11-14
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,100.0,23.943,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,200.0,23.994,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,300.0,24.345,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,400.0,24.568,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,500.0,24.586,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,600.0,24.701,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,700.0,24.917,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,800.0,25.144,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,900.0,25.543,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1000.0,26.186,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1100.0,27.181,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1200.0,27.932,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1300.0,28.639,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1400.0,29.466,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1500.0,30.013,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1600.0,30.367,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1700.0,30.576,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1800.0,30.936,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,1900.0,31.113,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,2000.0,31.033,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,2100.0,30.654,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,2200.0,30.821,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,2300.0,31.059,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,15.0,2400.0,31.348,,,,2021-11-15
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,100.0,31.577,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,200.0,31.629,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,300.0,31.437,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,400.0,31.539,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,500.0,32.196,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,600.0,32.097,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,700.0,32.032,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,800.0,32.248,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,900.0,33.264,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1000.0,34.048,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1100.0,34.918,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1200.0,35.4,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1300.0,36.392,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1400.0,37.49,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1500.0,37.438,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1600.0,36.532,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1700.0,35.929,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1800.0,35.371,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,1900.0,35.172,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,2000.0,35.848,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,2100.0,36.932,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,2200.0,37.938,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,2300.0,36.547,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,16.0,2400.0,36.289,,,,2021-11-16
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,100.0,35.114,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,200.0,34.83,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,300.0,34.536,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,400.0,33.089,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,500.0,33.577,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,600.0,33.442,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,700.0,33.328,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,800.0,32.85,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,900.0,32.365,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1000.0,31.683,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1100.0,31.428,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1200.0,30.713,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1300.0,30.789,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1400.0,30.528,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1500.0,30.31,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1600.0,30.137,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1700.0,29.043,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1800.0,28.45,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,1900.0,28.089,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,2000.0,27.487,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,2100.0,26.726,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,2200.0,25.993,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,2300.0,25.572,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,17.0,2400.0,24.885,,,,2021-11-17
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,100.0,25.153,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,200.0,25.16,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,300.0,25.074,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,400.0,25.707,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,500.0,25.351,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,600.0,25.223,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,700.0,25.452,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,800.0,25.079,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,900.0,25.338,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1000.0,24.786,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1100.0,24.348,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1200.0,24.291,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1300.0,24.321,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1400.0,24.3,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1500.0,24.363,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1600.0,24.17,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1700.0,23.725,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1800.0,22.449,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,1900.0,17.859,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,2000.0,14.9,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,2100.0,12.848,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,2200.0,13.73,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,2300.0,18.043,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,18.0,2400.0,19.26,,,,2021-11-18
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,100.0,19.479,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,200.0,19.983,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,300.0,21.159,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,400.0,20.984,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,500.0,22.359,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,600.0,23.74,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,700.0,25.05,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,800.0,25.945,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,900.0,27.484,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1000.0,29.849,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1100.0,33.877,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1200.0,34.614,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1300.0,35.299,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1400.0,36.653,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1500.0,37.098,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1600.0,36.581,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1700.0,34.311,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1800.0,32.283,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,1900.0,30.691,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,2000.0,30.807,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,2100.0,30.355,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,2200.0,30.956,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,2300.0,29.399,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,19.0,2400.0,27.561,,,,2021-11-19
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,100.0,28.792,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,200.0,28.454,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,300.0,26.28,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,400.0,24.856,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,500.0,23.95,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,600.0,22.375,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,700.0,20.854,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,800.0,18.3,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,900.0,18.547,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1000.0,22.294,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1100.0,24.611,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1200.0,26.625,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1300.0,28.771,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1400.0,31.075,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1500.0,32.934,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1600.0,33.732,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1700.0,30.54,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1800.0,28.663,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,1900.0,30.294,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,2000.0,29.21,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,2100.0,29.491,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,2200.0,29.259,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,2300.0,30.555,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,20.0,2400.0,30.403,,,,2021-11-20
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,100.0,31.197,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,200.0,32.047,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,300.0,33.532,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,400.0,33.431,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,500.0,31.289,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,600.0,26.699,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,700.0,23.918,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,800.0,21.288,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,900.0,20.016,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1000.0,18.727,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1100.0,18.469,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1200.0,18.223,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1300.0,18.113,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1400.0,18.201,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1500.0,18.561,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1600.0,18.507,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1700.0,16.682,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1800.0,13.694,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,1900.0,11.624,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,2000.0,12.29,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,2100.0,13.082,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,2200.0,12.29,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,2300.0,12.29,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,21.0,2400.0,11.984,,,,2021-11-21
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,100.0,12.632,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,200.0,11.948,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,300.0,14.648,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,400.0,14.738,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,500.0,15.944,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,600.0,16.808,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,700.0,17.204,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,800.0,19.008,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,900.0,19.888,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1000.0,21.416,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1100.0,23.126,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1200.0,25.315,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1300.0,27.048,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1400.0,28.765,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1500.0,30.16,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1600.0,30.232,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1700.0,27.0,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1800.0,24.003,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,1900.0,22.989,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,2000.0,24.332,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,2100.0,23.268,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,2200.0,20.966,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,2300.0,21.542,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,22.0,2400.0,21.659,,,,2021-11-22
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,100.0,21.87,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,200.0,22.165,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,300.0,22.303,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,400.0,22.95,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,500.0,24.251,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,600.0,26.157,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,700.0,26.847,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,800.0,29.734,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,900.0,33.256,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,1000.0,35.753,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,1100.0,35.715,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,1200.0,36.75,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,1300.0,38.547,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,1400.0,40.384,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,1500.0,40.921,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,1600.0,39.168,,,,2021-11-23
Ada,47.3211,-96.5139,910.0,2021.0,11.0,23.0,1700.0,34.857,,,,2021-11-23
